dog_SubStatusCode,Age,Health,StoolFirm,EnergyLevel,EliminationInCrate,QuietInCrate,RespondsToCommandKennel,BarksExcessively,RaidsGarbage,CounterSurfingJumpOnDoors,JumpOnPeople,GoodWStrangers,WalksWellOnLeash,TrafficFear,NoiseFear,SitsOnCommand,StaysOnCommand,BehavesWellClass,BehavesWellClass.1,EarCleaning,NailCutting,Breed,Color,Sex,RaiserState,GoodAppetite,FoodType,ExerciseType,DayInLife
1,7,5,3,5,5,5,5,3,5,5,5,5,4,5,5,4,5,4,4,5,4,German Shepherd,Black/tan,M,CT,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,3,5,5,5,5,3,5,5,5,5,4,5,5,4,5,4,4,5,4,German Shepherd,Black/tan,M,CT,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,3,5,5,5,5,3,5,5,5,5,4,5,5,4,5,4,4,5,4,German Shepherd,Black/tan,M,CT,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,3,5,5,5,5,3,5,5,5,5,4,5,5,4,5,4,4,5,4,German Shepherd,Black/tan,M,CT,Yes,california natural - purina pro plan mixed,"walking, running/playing, swimming","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,5,4,5,5,4,3,5,5,5,4,4,5,5,5,4,1,1,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, playing fetch, running around yard","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,5,4,5,5,4,3,5,5,5,4,4,5,5,5,4,1,1,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, playing fetch, running around yard","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,5,4,5,5,4,3,5,5,5,4,4,5,5,5,4,1,1,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, playing fetch, running around yard","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,5,4,5,5,4,3,5,5,5,4,4,5,5,5,4,1,1,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, playing fetch, running around yard","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,5,4,5,5,4,3,5,5,5,4,4,5,5,5,4,1,1,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, playing fetch, running around yard","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,4,4,5,5,5,2,5,5,4,4,4,5,4,5,4,3,3,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, Swimming, Fetch","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,4,4,5,5,5,2,5,5,4,4,4,5,4,5,4,3,3,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, Swimming, Fetch","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,4,4,5,5,5,2,5,5,4,4,4,5,4,5,4,3,3,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, Swimming, Fetch","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,4,4,5,5,5,2,5,5,4,4,4,5,4,5,4,3,3,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, Swimming, Fetch","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,4,4,5,5,5,2,5,5,4,4,4,5,4,5,4,3,3,5,4,German Shepherd,Black/tan,M,CT,Yes,Iams,"Walks, Swimming, Fetch","I am an equine behavioral therapist and the majority of my work is during the winter months in  florida.  The horses I work with in Ct are on a weekly schedule whenever I can get to them, so I can plan around the puppy.  I usually get-up by 6:30.  Days are very open to any schedule I'd like and will have no problem meeting the puppies needs. When I do have a yoga class or something, my husband is fully retired and available to help."
1,7,5,5,5,5,4,5,5,5,5,4,5,3,4,5,5,5,4,4,5,3,Labrador Retriever,Black,F,ME,Yes,blue seal natural 26,walks/play w family dog/swims,"I have school from 8:00 to around 4:30 every week day. My mother is willing to take care of her while I'm at school. I plan on walking her before and after school, and if there is a half day, taking her in and doing some training after school."
1,7,5,5,5,5,4,5,5,5,5,4,5,3,4,5,5,5,4,4,5,3,Labrador Retriever,Black,F,ME,Yes,blue seal natural 26,walks/play w family dog/swims,"I have school from 8:00 to around 4:30 every week day. My mother is willing to take care of her while I'm at school. I plan on walking her before and after school, and if there is a half day, taking her in and doing some training after school."
1,7,5,5,5,4,3,4,4,5,5,4,5,3,4,5,4,1,3,3,1,1,Labrador Retriever,Black,F,ME,Yes,Blue seal,walks and runs and plays with our 4 year old lab,"I have school from 8:00 to around 4:30 every week day. My mother is willing to take care of her while I'm at school. I plan on walking her before and after school, and if there is a half day, taking her in and doing some training after school."
1,7,5,5,5,4,3,4,4,5,5,4,5,3,4,5,4,1,3,3,1,1,Labrador Retriever,Black,F,ME,Yes,Blue seal,walks and runs and plays with our 4 year old lab,"I have school from 8:00 to around 4:30 every week day. My mother is willing to take care of her while I'm at school. I plan on walking her before and after school, and if there is a half day, taking her in and doing some training after school."
1,7,3,5,4,5,0,4,4,4,5,3,5,3,5,5,4,4,4,4,3,2,Labrador Retriever,Black,F,ME,Yes,Blue Seal 46,We walk her and she plays with our other dog. Sometimes she runs around outside in the yard,"I have school from 8:00 to around 4:30 every week day. My mother is willing to take care of her while I'm at school. I plan on walking her before and after school, and if there is a half day, taking her in and doing some training after school."
1,7,3,5,4,5,0,4,4,4,5,3,5,3,5,5,4,4,4,4,3,2,Labrador Retriever,Black,F,ME,Yes,Blue Seal 46,We walk her and she plays with our other dog. Sometimes she runs around outside in the yard,"I have school from 8:00 to around 4:30 every week day. My mother is willing to take care of her while I'm at school. I plan on walking her before and after school, and if there is a half day, taking her in and doing some training after school."
1,7,5,5,5,5,2,4,5,5,5,2,4,2,4,5,5,4,2,2,4,3,Labrador Retriever,Black,M,MD,Yes,IAMS,"Walks at stores at least once a day, and walks around neighborhood and yard, at least 3 or 4 times a day.","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,2,4,5,5,5,2,4,2,4,5,5,4,2,2,4,3,Labrador Retriever,Black,M,MD,Yes,IAMS,"Walks at stores at least once a day, and walks around neighborhood and yard, at least 3 or 4 times a day.","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,2,4,5,5,5,2,4,2,4,5,5,4,2,2,4,3,Labrador Retriever,Black,M,MD,Yes,IAMS,"Walks at stores at least once a day, and walks around neighborhood and yard, at least 3 or 4 times a day.","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,4,3,5,5,5,3,5,2,5,5,5,4,2,2,5,3,Labrador Retriever,Black,M,MD,Yes,Iams Puppy Food,"Brisk walks around neighborhood, at least 3xs per day, outings at least once a day, everyday","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,4,3,5,5,5,3,5,2,5,5,5,4,2,2,5,3,Labrador Retriever,Black,M,MD,Yes,Iams Puppy Food,"Brisk walks around neighborhood, at least 3xs per day, outings at least once a day, everyday","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,4,3,5,5,5,3,5,2,5,5,5,4,2,2,5,3,Labrador Retriever,Black,M,MD,Yes,Iams Puppy Food,"Brisk walks around neighborhood, at least 3xs per day, outings at least once a day, everyday","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,5,4,4,4,4,Labrador Retriever,Black,M,MD,Yes,Iams puppy food,"Lots of time outside, getting busy, training, at least one long walk per day, plays ball, chases toys.","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,5,4,4,4,4,Labrador Retriever,Black,M,MD,Yes,Iams puppy food,"Lots of time outside, getting busy, training, at least one long walk per day, plays ball, chases toys.","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
1,7,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,5,4,4,4,4,Labrador Retriever,Black,M,MD,Yes,Iams puppy food,"Lots of time outside, getting busy, training, at least one long walk per day, plays ball, chases toys.","wake up abot 4:30 Have a cup of coffee untill 5:15a.m, take the puppy out, let my dog out, feed puppy, feed my dog,  give puppy favorite toy toy while I get ready in my bathroom, take puppy out to get busy again, have pup follow me while I get my 2 children ready for school, train him and reward him while I do, quick walk before I drive my daughter to her school, put crate in truck, take my daughter to school with the pup in his crate,  bring pup to townhouse center to get him used to sidewalks, people, cars, and stores, go home, do chores with pup, mix in play and training,  keep pup busy  with favorite bone or toy while I feed the kids, feed pup, while mydog is outside, take pup outside to get busy, let my dog eat, bring inside, clean up, play with both dogs, get children ready for bed,  let my dog out, feed puppy,  take puppy out to get busy, take a quick walk, get myself ready for bed, crate puppy and fall into an exhausted sleep, hopefully sleep all night, then start the whole thing over again for the next 18 months!!!  Whew!!!"
0,7,5,5,4,5,5,4,4,5,4,4,5,4,5,4,5,4,4,4,5,4,Labrador Retriever,Black,M,VT,Yes,nutro,"walk, snowshoe 2x/day","Get up in the morning and let the dogs out to ""get busy"".  Get the kids ready for the day.  Go to work, the dog will be with me at work greeting patients and spending some quiet times in the crate during down times.  Then we go for a walk around town to end at the school yard and pick up the kids.  Sometimes we may do some shopping or playing on the playground.  Home again for dinner preparation, homework, baths and bed routines.  The dogs then go out for a final time and off to bed to start again in the morning."
0,7,5,5,4,5,5,4,4,5,4,4,5,4,5,4,5,4,4,4,5,4,Labrador Retriever,Black,M,VT,Yes,nutro,"walk, snowshoe 2x/day","Get up in the morning and let the dogs out to ""get busy"".  Get the kids ready for the day.  Go to work, the dog will be with me at work greeting patients and spending some quiet times in the crate during down times.  Then we go for a walk around town to end at the school yard and pick up the kids.  Sometimes we may do some shopping or playing on the playground.  Home again for dinner preparation, homework, baths and bed routines.  The dogs then go out for a final time and off to bed to start again in the morning."
0,7,5,4,3,5,5,4,5,5,4,3,5,4,5,4,5,4,3,3,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams Puppy Chow,"Walking, playing fetch, free running in yard","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,4,3,5,5,4,5,5,4,3,5,4,5,4,5,4,3,3,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams Puppy Chow,"Walking, playing fetch, free running in yard","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,4,3,5,5,4,5,5,4,3,5,4,5,4,5,4,3,3,5,5,Labrador Retriever,Yellow,F,MD,Yes,Iams Puppy Chow,"Walking, playing fetch, free running in yard","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,5,5,5,3,5,3,5,4,3,5,4,5,5,5,5,3,3,0,4,Labrador Retriever,Yellow,F,MD,Yes,Iams Lamb and Rice,"Playing with other dog, running in backyard, fetching tennis ball, swimming in lake","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,5,5,5,3,5,3,5,4,3,5,4,5,5,5,5,3,3,0,4,Labrador Retriever,Yellow,F,MD,Yes,Iams Lamb and Rice,"Playing with other dog, running in backyard, fetching tennis ball, swimming in lake","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,5,5,5,3,5,3,5,4,3,5,4,5,5,5,5,3,3,0,4,Labrador Retriever,Yellow,F,MD,Yes,Iams Lamb and Rice,"Playing with other dog, running in backyard, fetching tennis ball, swimming in lake","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4,Labrador Retriever,Yellow,F,MD,Yes,Iams Lamb and Rice,"Running with other dog, fetching, playing with toys","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4,Labrador Retriever,Yellow,F,MD,Yes,Iams Lamb and Rice,"Running with other dog, fetching, playing with toys","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
0,7,5,5,5,5,5,5,4,5,5,3,5,5,5,5,5,5,5,5,5,4,Labrador Retriever,Yellow,F,MD,Yes,Iams Lamb and Rice,"Running with other dog, fetching, playing with toys","I'm a stay at home Mom so my flexible schedule includes errands and driving to sports games, etc. Maura is a student so she is home in the mornings and after school."
1,7,5,5,5,5,4,4,4,5,5,4,5,4,5,4,0,4,4,4,4,3,Labrador Retriever,Yellow,F,ME,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play on the beach",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,5,5,5,5,4,4,4,5,5,4,5,4,5,4,0,4,4,4,4,3,Labrador Retriever,Yellow,F,ME,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play on the beach",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,5,5,5,5,4,4,4,5,5,4,5,4,5,4,0,4,4,4,4,3,Labrador Retriever,Yellow,F,ME,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play on the beach",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,5,5,4,4,5,4,5,5,5,4,5,4,4,4,4,4,3,3,4,3,Labrador Retriever,Yellow,F,ME,Yes,Iams lamb and rice,"walking,playing,hiking,swimming",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,5,5,4,4,5,4,5,5,5,4,5,4,4,4,4,4,3,3,4,3,Labrador Retriever,Yellow,F,ME,Yes,Iams lamb and rice,"walking,playing,hiking,swimming",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,5,5,4,4,5,4,5,5,5,4,5,4,4,4,4,4,3,3,4,3,Labrador Retriever,Yellow,F,ME,Yes,Iams lamb and rice,"walking,playing,hiking,swimming",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,4,4,5,4,0,4,4,4,5,4,5,4,4,5,5,3,4,4,4,4,Labrador Retriever,Yellow,F,ME,Yes,iams,walking - a little hiking - playing,up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,4,4,5,4,0,4,4,4,5,4,5,4,4,5,5,3,4,4,4,4,Labrador Retriever,Yellow,F,ME,Yes,iams,walking - a little hiking - playing,up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,4,4,5,4,0,4,4,4,5,4,5,4,4,5,5,3,4,4,4,4,Labrador Retriever,Yellow,F,ME,Yes,iams,walking - a little hiking - playing,up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4,4,4,4,4,3,Labrador Retriever,Yellow,F,ME,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play, fetch",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4,4,4,4,4,3,Labrador Retriever,Yellow,F,ME,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play, fetch",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,7,4,5,5,5,5,4,5,4,5,4,5,5,5,4,4,4,4,4,4,3,Labrador Retriever,Yellow,F,ME,Yes,iams lamb and rice,"walking, hiking, light jogging, puppy play, fetch",up early - morning walk with pup - work from home so pup has down time - schedule varies - run errands at different locations in town for exposure -
1,6,5,5,5,5,5,5,4,3,5,4,5,3,5,5,5,3,3,3,3,3,Labrador Retriever,Yellow,F,VA,Yes,Iams smart puppy (switching to adult with next purchase),"walks, runs in back yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,6,5,5,5,5,5,5,4,3,5,4,5,3,5,5,5,3,3,3,3,3,Labrador Retriever,Yellow,F,VA,Yes,Iams smart puppy (switching to adult with next purchase),"walks, runs in back yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,6,5,5,5,5,5,5,4,3,5,4,5,3,5,5,5,3,3,3,3,3,Labrador Retriever,Yellow,F,VA,Yes,Iams smart puppy (switching to adult with next purchase),"walks, runs in back yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,6,5,5,5,5,5,5,4,3,5,4,5,3,5,5,5,3,3,3,3,3,Labrador Retriever,Yellow,F,VA,Yes,Iams smart puppy (switching to adult with next purchase),"walks, runs in back yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,4,3,3,4,4,Labrador Retriever,Yellow,F,VA,Yes,IAMS proactive Lamb meal and rice,"walks, run in yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,4,3,3,4,4,Labrador Retriever,Yellow,F,VA,Yes,IAMS proactive Lamb meal and rice,"walks, run in yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,4,3,3,4,4,Labrador Retriever,Yellow,F,VA,Yes,IAMS proactive Lamb meal and rice,"walks, run in yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
1,7,5,5,5,5,5,5,5,3,5,3,5,4,5,5,5,4,3,3,4,4,Labrador Retriever,Yellow,F,VA,Yes,IAMS proactive Lamb meal and rice,"walks, run in yard","This is a good question, I assumed the pup would pretty much be with me all the time, but now I know that they will not get jackets until better trained so how could I take them to places where dogs are not normally allowed?  I work from home, but go into businesses to sell during those times I will have to leave the pup home and crated but otherwise out and with me at every opportunity."
