RecordID,Relationship,PersonID,RelatedID,Region,dog_Tattoo,dog_CallName,dog_DogID,StartDate,DayInLife
1169,Primary,0,23842,,2K311,Kelsey,16599,10/24/11,my family wrote one out all together.  It's under my mom's name on her test.
1172, ,0,0,,,,,10/23/11,"I am a school nurse for 500 8-10 year olds.  I get up at 5:30, get my teens out the door.  Then have 1 1/2 hours to pick up, relax, etc.  School starts at 8:45 and ends at 3:45.  My daughter gets home at 2:00 from high school.  I am home all afternoon/evening.  My daughter will also be home and helping.  We feel we can offer a puppy a great family, patience, a great home, and good socialization in a lovely community.  I have a neighbor available for help mid day if necesssary.  My school is willing to allow the puppy there if needed."
1173, ,0,0,,,,,10/23/11,"I wake up at 6 am, get ready and leave for school at 7. I come home at 2.10 and i am then home for the rest of the day. I am a cheerleader, but due to a knee injury i will not be cheering again until the fall of 2012."
1174, ,0,0,,,,,10/23/11,"I wake up at 6:30 , take my daughter to school at 8;00, and leave for work by 8:45- schedule is very flexible am home for the day by 4pm-However, there are days when I only work 1/2 day and I currently take my dog with me to work 3 days a week he goes on all errands with me, weather permitting the weekends are very flexible, I have a dear friend who has a pack of 3 dogs and my dog and I spend a tremendous amount of time at her house"
1175, ,0,0,,,,,10/23/11,"it depends on what day it is, i work at the help desk at marist college, sometimes people come in and ask questions but i mostly answer phones. i also go to school at marist college, i still live at home and am not living on campus. that is normally what my day is, working and at school but i have 15 min breaks between all classes and can take breaks at any time at work"
1176, ,0,0,,,,,10/23/11,"Diana- I am a full time Special Education teacher. I leave for work ( 4 miles away) at about 7:40 and school is out at 4:30 but can scoot home for lunch mid-day if necessary. Some days I tutor after school but my schedule is somewhat flexible here. I am home all evenings and weekends.   Arnie- I am retired and home everyday. My schedule is very open right now and completely adjustable.   We live in a private home on 2.5 acres with a fenced in yard and pool. Our town has a lovely Main Street, well suited for dog walking. We have raised many labs over 25 years and are currently without any pets. Our grown children visit some weekends. Our son has 2 young daughters (7 and 10) who have 3 dogs, a cat and bird, but they stay at home in Brooklyn. They seem to visit more in the summer when the pool is open! Our daughter visits more infrequently, as she lives further away, maybe once monthly and will be bringing her 3 year old Jack Russell who will be introduced to our pup. In the past we have babysat her for months at a time, but we haven't seen her as much now that Abby is set in her job and apartment in MA. We are around on weekend, doing errands, etc. and often meet friends for dinner on Saturday nights."
1177, ,0,0,,,,,10/23/11,"I will be a co-primary puppy raiser with my mother, Barbara Raineri.  She is currently fostering a brood, Iola.  Initially she will be responsible for the puppy during the week and I will have the puppy on the weekend.  We will both attend the puppy classes in the Dutchess County region.  I am self-employed as a speech therapist with young children, traveling to homes and schools.  I have the flexibility to make my own schedule and go home during the day.  I plan on bringing the dog to schools with me during the workday when the dog is old enough."
1179, ,0,0,,,,,10/22/11,A typical day during the week:  we leave by 8:30a.m. for work and school.  Grandparents are at our home all day.  The kids arrive by 2:30 and I am home by 3:00  We are home usually every night during the week.  On the weekends we go out alot as a family.  Usually everywhere that is kid friendly.  The children are very active and playful.  The girls have requested a yellow lab and my son wants a calm puppy.
1180,Primary,0,4946,,7T311,Todd,16649,10/22/11,"weekdays: college and high school classes from 9-2:30. tuesday evenings 4-h dog trainings, thursday after school club from 2:30-4. weekends: occasional 4-H meetings. all parts of my schedule are flexible. i would need a male puppy because my family harbors Panther, the stud."
1184, ,0,0,,,,,10/21/11,"6:30-7:00 - kids wake up  7-8:45 - showers, dressed, breakfast, play  8:45 - bus stop  9:00 - pre-school drop off  9:15-3:45 - work - either my husband or I work from home to be here for bus drop off or pick up.  Husbands job is based out of our home office.  And I typically work from home 2-3 days a week.  3:45 - pick up at bus stop  5:00 pick up from pre-school  Evenings - usually home unless there is a soccer or t- ball practice one night a week.    Weekends there is a soccer or t-ball game on Saturdays and on Saturday from 9-11 there is ballet.    We have a young family with a 4 and 5 year old but both children are very comfortable around dogs but have never had a puppy (our St. Bernard was 4 when they were born).  So an active puppy will be a new experience for them."
1185, ,0,0,,,,,10/21/11,"Weekday Schedule  I have a home office that I work from.  I do, however, travel about 1.5 weeks per month.  My wife is the primary trainer for the Dog.    When home- Typical day:  0530 Wake up  0530- 3 Dogs let out.    0700- Work out- Running or other workout  0800- Breakfast with kids  0900-1600- working at home office.  Lunch and breaks are taken at my convenience to let dogs out or small errands around house.  1600 Kids home from school- help with home work  1700-1830- at least 2 nights a week Train Search and Rescue K-9- I am a handler with a CT based SAR team and I have a Certified air scenting K-9 for wilderness, urban and disaster SAR- Live victim and Human remains  1830-1900- Dinner  2200- Sleep.    With this schedule on the week days I can easily fit in trainings for the pup.  Short trainings during the day, some socialization in the afternoon can easily be accommodated.     Weekends  0700- wake up  Dogs out get ready for a fun filled day  1 Saturday per month- Team training for K-9 Search and Rescue team- ALL DAY    Other Saturdays or Sundays, once up typically doing family stuff or up to the cabin in the Catskill mountains    Other Saturdays and Sundays- home working on house, soccer games with kids, barn with horses, etc.  Have time to train and work dog.    Can easily fit in training and socialization for the pup.      It will be a pleasure to train a working dog for another person and thank you for this opportunity."
1188, ,0,0,,,,,10/07/11,go to school from 10:10 with a break from 11-1:40 until 2:45 Weds and Fri and 10:10-1:45 Tues and Thurs live in the dorm after classes have club meetings in the evenings on Mon Tues and Weds going to Italy for class on Jan 4th for 22 days
1189, ,0,0,,,,,10/05/11,"Hi, We are in the process of moving to North West DC, near the National Cathedral. My schedule is fairly flexible. I have a husband and 2 daughters and 2 dogs. My male German Wire Haired Pointer does not like to be around adolescent in tact dogs. We enjoy travel. This will probably be the hardest thing to schedule around. We sometimes travel up to 1 month in the summer, usually more like 2 to 3 weeks though and also during the winter holidays we will travel for a few weeks as well as about 10 days for early spring break (usually around St. Patrick's Day."
1190, ,0,0,,,,,09/30/11,"My typical day would consist of going into my office around 10am on Monday-Friday and going to meetings until about 4pm, with breaks in between in the building and my apartment to eat, etc. These would be times that I could spend with the puppy, feed the puppy and take the puppy out. I could also bring the puppy into my office with me, since my office is right in my building. On the weekends, I do not have a strict schedule. I usually go to Zumba at 4pm on Friday's and Sunday's and also at 8pm Tuesday-Thursday. The parts of my schedule that would not be flexible are my meetings during the day and on Monday nights. When matching a a puppy with me, you should be aware that Jennifer Davis, one of my RA's, would like to be a co-raiser with me. We would like a yellow or black lab if possible. If not, we are fine with whatever is available. We would also like a female pup. My apartment is on the main floor of my building so it would be very easy to take the pup out for walks, etc. I am so excited to get involved with Guiding Eyes and to start training my pup!!"
1193, ,0,0,,,,,09/24/11,"We are not applying to be raisers, but sitters.  We work M-F, leave house at 6:30am, return around 4:30pm, but we have flexibility.  We are home on weekends.  No children or other pets at this time.  No physical limitations.  We live in a private home with fenced yard."
1195, ,0,0,,,,,09/18/11,"My weekdays vary as a professor. This Fall 2011 semester, I work on MTWTH.  Below I have listed the times I am required to be away from my apartment in Inwood.  Monday is light -- 9ish-12ish supervising community college students in mid-town to Harlem locations. Then I am home to write.  Tuesday is light 1:15 to 4:40 pm in Tribecca: working from home in the morning and following class.   Wednesday is heavy in LES then Tribecca: from 9 am to 6:30 pm heavy.  Thursday is light 3-4:40 in Tribecca only and home again."
1197, ,0,0,,,,,09/18/11,"Adults in the home wake about 6:00 AM and kids at 7 AM. We leave the house between 7:30 and 8:30. We have a sitter who arrives when needed anytime between 8 AM - 1:00 PM and is able to help care for the dog. She will attend class on October 2 and will be given the materials to read. The children first come home from school at about 5pm and have dinner, do homework and are in bed about 9. Parents are home between 7 and 9pm. We are home or near home on Saturdays and have a flexible schedule on Sundays. We live in a 2 bedroom apartment on the 3rd floor. Our apartment building has an outdoor courtyard. We are close to riverside park. Max, our puppy raiser, will be home from school for or about 2 weeks in October just about when we first receive a puppy"
1198, ,0,0,,,,,09/18/11,I wake up at 7 and go to school at 8:30. I come home at 5:00 and have dinner and do homework and play. I go to bed at 9:00 If i have afterschool i am home at 6
1199, ,0,0,,,,,09/18/11,"I typically up at 6:00 a.m. during the week and am at work by 8:00.  I generally come home from work at about 7:00.  My weekend schedule is pretty flexible.  Doug and I live in a high rise apartment in Jersey City with plenty of areas to walk the puppy.  Doug and I are trying to start a family and would prefer to volunteer to sit for a pup on weekends versus raising one full time.   However, we are interested in becoming full time puppy raisers in the future.  The type of dog that would probably work best is an older pup that is calm."
1200, ,0,0,,,,,09/16/11,i wake up around 6:30 i leave the house at about 7:40 coming home at 5:00 i have an hour of homework every Friday a leave school at 1:20 i am very active and love swimming and fishing i have Saturday and Sunday off from school i live i an apartment building
1201,Primary,0,23716,,4RR11,Reed,16457,09/17/11,"M-F, I usually wake up around 8 as it takes me little time to get ready and even less time to commute to work. That being said, I have no problem adjusting that schedule around the puppy. I work from 9-5 with no variation. Working late is neither expected nor encouraged. My lunch hour is completely flexible. I can pretty much take an hour at any point after noon. Matt and I typially do little in the evenings, we're pretty much homebodies after work. Our weekends tend to be open as well. I play flag football on sunday afternoons around the corner from where we live, but our team is very large so it's never a problem to miss a game now and again. The only vacations I have planned revolve around my sister's wedding in April. As soon as I know the dates that I will be away, I'll be happy to let you know. That being said, most times when I'm away, Matt is here and vice versa. We live on the 3 floor of our building with an elevator, so getting out easily for ""get busy"" times is no problem. I think that's pretty much it!"
1202, ,0,0,,,,,09/17/11,"I work a fairly standard 9-5 day downtown in the Financial District, however as I plan the vast majority of my time, it is relatively easy for me to take a long lunch, leave early, etc. if needed.  Between Libby and I, it should not be a problem to tend to the puppy's needs during the week.  Weekends are generally open (no work ever) and very accommodating.  Generally speaking, our schedules are very flexible and it should not be much of a challenge adjusting to the puppy.  As far as my experience with dogs, I have had four golden retrievers in the past, all of which were shown except for the current pet."
1203, ,0,0,,,,,09/16/11,"Weekdays: wake up at 7:30, pee, eat breakfast, brush teeth, leave house at 7:50 for school. Get back at 2:45, 3:15, 4:15, 5:30, or 6 depending on the day. If I get back before 6, I usually have to leave for practice at 5:35, and I usually get back at around 8. Then I do hw and eat dinner and try to get in bed by midnight.  Weekends: I'll be away for the next five or six weekends. In general, I leave for practice at 9:35 on sundays, get back, do work, and try to hang our with my friends. On saturdays, I sleep late usually, wake up, do some hw/college app work, and hang out with friends. I usually leave for practice at around 2. I might eat dinner at home. The time I get home at night varies, but usually by midnight."
1204, ,0,0,,,,,09/16/11,"Typical Day & Lifestyle - get up for work at 7:30 shower change and head out the door by 8am. Have coffee and lunch at work, commute home at 5pm. After work I will work out or run errands. When my wife gets home we have dinner, watch tv, read. She goes to bed around 10pm, and I go in at about 11pm.     On weekends I usually get up around 9am wash up and   go into manhattan to go to parks, botanical gardens, museums, coffee shops, etc. We usually get home around 5pm, have some dinner and then hang out watching a movie or reading books. On Sunday I get up at 9am, get cleaned up, and head out for a walk, bike ride, or to just wander around the city. We live on the 19th floor of a highrise with neighbors closely in case you need to know that.    The flexible parts of my schedule are the time I start at work, the time I take my lunch hour, and what I do after work. My schedule has been very flexible for a long time. We have no solid plans for a vacation but had talked about possibly taking a cruise next year sometime.    The only problem for us is that we were recently surprised bu the news that we may not be able to have a baby on our own. We are taking measures to assist us in trying to have a baby that will prevent us from taking on raising a puppy in the next several months. In the meantime we are interested in assisting the organization by becoming puppy sitters right now and then by becoming puppy raisers down the road.     In terms of a good match  it would be best for us at this time if we are entrusted with puppies who are older and dogs that are known to be calmer."
1205,Primary,0,23714,,4SS11,Scholar,16464,09/16/11,I wake up around 6:30 and start getting our kids ready for school. I leave for work around 8AM and get home around 6PM. I usually go to the gym after work. My wife and kids are home by then.
1206, ,0,0,,,,,09/15/11,"i'm AuPair and my job is to take care of kid named Eli. I live in house in Mount Vernon with my host family. I'm getting up around 7.20 am to prepare Eli to school (breakfast, puck lunch bag make sure he will brush his teeth). Around 8.20 am I'm taking Eli to school, it's close so around 8.30 am I'm back in home. I exercise, taking shower and around 10.00 am taking break for coffee. I have to pick up Eli from school at 3 o'clock. My free time (9.00 am - 3.00 pm) I usually spend on studying (online) and meeting my friends, I don't have any precise schedule for that. During the year that we will have puppy in our house I will have to take some courses in college - 80 hours total (usually week days from 9.00 to 11.00 am or 12.00 to 2.00 pm). At 3 o'clock I'm going to school to pick up Eli, when the weather is good I'm staying with him at school play ground, usually not longer than one hour. After, we coming back to house (4 o'clock) I'm doing with him homework and some extra work what usually take us one up to one and a half hour (so we are done around 5.30 pm). At this time Eli playing on the computer or have a play date with his friend (he have play dates always in his house), I'm usually also spend that time on the computer watching on the kids from time to time until my host mum Maria coming back from work around 6.30 pm when I'm off. Sometimes I spend my evening with my friends or just having dinner with my host family. I don't have schedule for weekends but usually I spend them with my friends in the city, sometimes farther trips."
1207,Primary,0,23714,,4SS11,Scholar,16464,09/14/11,"We have 3 cats, live on the 8th floor of a prewar bldg w/ an elevator. I am a pianist/mom so i am mostly home except in the late afternoons when my youngest son has swim practice crosstown, or orchestra rehearsal uptown. The maximum amount of time out per day could be limited to 2-3 hrs on most days. We do travel by car to our college kids' campuses (Cleveland, OH and Bloomington, IN) but usually no more than once a year for a weekend. We have had a dog from when he was 6 weeks til 15 years old ( but that was 17 years ago when he died.) I am physically very active and run/swim 7 days a week. Kids' schedules are packed and busy daily. We also tend to have a bunch of teenager friends of my teenage son coming over during weekend evenings. I am a night owl but my husband is a morning person. Also as far as a vet office goes, we also have Westside Veterinary on W83rd  where we took our dog and cats."
1208, ,0,0,,,,,09/15/11,I'm never home work  2 jobs as social worker for the City of New York and for YAI. My wife will do the most work with the puppy with a little help from me on the week end after football season is over. We also planning a trip to Italy for next summer I won't be able to attend any sunday classes until november or december I'm helping my mother move to Florida and downsize from her house. Very intrigue about the puppy I read the material and is very interesting. Hope to meet you soon
1210, ,0,0,,,,,09/14/11,"Kathleen is in high school so she is gone from 7am-3:30pm, but I (Patty) am here during the day and pretty flexible.     We would probably prefer a male puppy, but we have a male dog (10 years old) who might not like another male in the house. He's been an only dog for 9 years.     I can't think of anything besides our dog that might be a problem, but I assume Michele Khol will decide whether it's appropriate for us to have a puppy.    Thanks."
1211,Primary,0,23706,,5G311,George,16586,09/11/11,After waking up bofore school at 6:30 i have time to take the dog out to get buissy. after a short shower i have breakfast. I leave for school at 7:30. I returne at 3:00. after homework i have the restof the afternoon off to take care of the pup. unless interupted by baseball.  On the weakends i get up at 7:00 and generaly have the whole day free unless  have a baseball game. baseball is a good expirence to get the dog out of the house.
1212, ,0,0,,,,,09/10/11,Completed separaetly as part of 'a day in the life'
1215, ,0,0,,,,,08/22/11,"Jean is retired and does a lot of activities, but would limit to one to three hours per day or curtail them altogether in order to dog sit.    Rich works on weekdays, but generally is available on evenings and weekends. He expects to retire at the end of 2012."
1216, ,0,0,,,,,08/09/11,"I am a midwife and I attend approximately two home births per month.  I have a lot of time here at home.  When I am called to a birth, I am anticipating bringing the pup with me, keeping a portable crate in my car, and doing what I can to maintain our routine.  As I say this is only twice per month. Typically, I get up around 6 am, go for a run, and meet clients in my home office (three non-consecutive hours per day).  Weekends are free.  I live in Cambridge which is a perfect combination of quiet and busy, parks, restaurants, etc.  I enjoy night walks. I own my own home and have tenants.  My daughter and son are of college age; my daughter will be living on campus and my son is here at home and does his own thing."
1217, ,0,0,,,,,08/01/11,"Typical day starts early (around 6.30am). I go for a run, depends if I'm training or not, runs go from 20' to 3 hours, although long runs happen only during weekends. I'll be starting a new job in September, working in the mornings (Monday, Wednesday and Friday), from around 9am until 1pm, but will have an office and since it's a University, I'll be able to bring the puppy with me. In the afternoons I prepare for classes at home and run errands. Often, I go for walks in the evening with my husband. We like to dine out once in a while.   We live on the 3rd floor by stairs of an old Victorian house. Our neighbors have dogs and a cat, the cat and one dog don't spend any time out and we rarely see them, the other dog is in the front yard during the day during weekends when his owner is around, he's very sociable.   We know we'll be gone for a a little over a week in January (January 13th to 22nd) and can't take the puppy with us.   I take public transportation whenever I can, but we also have a car and try to do day-trips around New England during free weekends.  I grew up with dogs and other animals in the house and the ranch and I understand the responsibilities of raising a puppy. I prefer female dogs but I worry about having a male dog in the same building. I'd also prefer to be matched with a Lab (as opposed to a German Shepherd)."
1223, ,0,0,,,,,07/08/11,"I work 36 hours a week, may be less next year. Husband is home all day. We have a 12 year old retired GEB dog, who is very good with puppies.  We would like a little female, Weekends we are home most of the time, working in yard, or house."
1225, ,0,0,,,,,06/23/11,"As I am a high school student, starting in the fall I will have to be in school from 8:15-3:00. I am allotted a half hour lunch everyday, and I also have certain periods where I do not have a class. It is my plan to return home during these blocks to feed and/or let the puppy outside, though some days that may not be possible (so problem solving will have to occur!) In the winter I play basketball for my school, and in the spring I may be playing club basketball. Over the summer I work at a restaurant, though the hours can be tailored to my schedule and I get breaks every four hours. We have a cat living in our house who has been introduced to one dog and didn't like it so much, but I am hoping if we introduce the puppy in a slow, respectful way she may be okay. We live in a neighborhood with other dogs, but they are very friendly. Our yard is a good size for running around, and we have 'common land' behind our house that we could use for an are to eliminate. We also have an in-ground pool in our backyard that is fenced in with a deck and our garden.   Since I am doing this as my senior project this year, my time throughout the year really is going to be dedicated to the puppy, to the best of my ability. My parents will be by my side to help me in care and training, but I will be the primary raiser. I have also just found out my parents are going to be getting a divorce, which will be a big shock to me, though since no papers have been filed that is still at least six months out. However, they are both aware that this puppy is going to have to come first, and if one were to move out it would have to be to a place that accepts dogs. It is my hope to not introduce any stress to the puppy as this process unfolds, but instead maybe living in two different places could be useful for training.   This coming April I will be on vacation in Florida for 10 days, which may mean a puppy sitter will be necessary.  I am a pretty athletic person, with my basketball almost year round, though at home I don't necessarily exercise often. A puppy with a little less energy overall might be better for our family given that we all have pretty busy schedules (though flexible) and our cat would probably do better with a lower-energy puppy - if that's even possible! =)"
1226, ,0,0,,,,,06/23/11,"Get up about 6-6:30am  Go to Bathroom  Take Shower  Get ready for work - dress, hair, make-up  Make Lunch  Make Coffee   Leave for work between 7-8am, depending on meeting schedule     Work 7-8am to 5-6pm, weekends fairly free and flexible most of the time.  Can be flexible during the week if planned in advance (scheduled time off) or if meeting schedule is light.  Can move around some scheduled items if I set them up, or if only with one or two other people.  Live in a suburban area in dead end development, two story home with garage, with large backyard, pasture area with a few trees, stream in the distance. Husband divorcing in next few months, so will have two households, but Kathleen will be able to choose where she wants to live with the dog so it can remain one home for her and the dog.  Both parents committed to helping with this challenge of raising a puppy."
1227, ,0,0,,,,,06/22/11,"My life during the week revolves around my court schedule which does get hectic, but I often have large pockets of time during the day.  It widely varies depending upon which court and what time my first court appearance is.  Weekends are very fluid.  I am a night person (former professional musician), so I am usually up late and almost always up at some point during the wee hours (my time!).  Between the two of us, I do not anticipate the puppy being a problem at all.  While I am a creature of habit; one of those habits is to be adaptable to the ""here and now."" Wouldn't know what a normal life it, having never lived one.  Bring on the next adventure!"
1230, ,0,0,,,,,06/22/11,"I work from home, so I can be flexible with my schedule. I understand the needs of a puppy and will adapt my schedule to fit what works best for the puppy."
1231, ,0,0,,,,,06/19/11,"NOTE; THE DOCUMENT ""HOUSE TRAINING"" IS NOT COMPLETE ON THE WEBSITE.    My typical day/schedule.  My job is typically a weekday job. It is usually flexible as to when I leave in the morning (between 8 and 10). Once I leave, my office is 35 minutes away in Montpelier and then I typically at meetings in schools in the afternoon and evenings (the schools are in Addison and Rutland Counties - 35 minutes to 1.5 hours away from home). Once I leave the house in the morning, I usually don't go back home although I could stop in during the day if the meeting is in Addison County. I'm usually out late 2-3 evenings a week. I do tend to work from home one day a week and would be at the house until around 2 pm on that day and then leave for a school. There is some flexibilty in y schedule as to which days tend to be the longest with advance notice. We (Diane, Kathleen and I) would definitely need to coordinate our schedules to make the daytime feed/get busy breaks work out. In the summer, my schedule is much more flexible and I don't usually have the late nights and I tend to take my vacation time then. Weekends are usually not too scheduled except the weekends that I work on theatrical performances or Odyssey of the Mind, and those are all planned well in advance. I tend to get up early and go to bed late.     We live in Williston, have about a half acre lot in a neighborhood that is relatively quiet. There are bike paths and walking trails all over the place and lots of people run/jog/walk/walk dogs in the area we live. We have a fenced in inground pool in our backyard."
1232, ,0,0,,,,,06/18/11,"Get up at 6.30am, leave for work b/tw 7.15 and 7.30am.  get back from work at 6pm.  Can pop home at lunch to walk the dog."
1233, ,0,0,,,,,06/17/11,Sunday through Friday  Get up at 4:45am  Leave for work at 6:00am  Return home at 7:45pm  I will work with my wife on training Puppy when home
1236, ,0,0,,,,,06/14/11,"I care for elderly persons in an ""Over 55 pet friendly"" apartment building.  My usual home is 3 stories with a fenced yard in a regular neighborhood with sidewalks, about 4 miles from a major military facility.  We are a retired military family so my normal grocery store, shopping store, gym, pool, bowling alley, etc are all on base, but I know I will go to all the different grocery stores and places off base too, to give the pup variety.  Because I usually work only 3 - 4 hours a day, most of my time and have a senior in high school, my pup will be usually with me.  My current clients are excited about the pup being with us in their homes.    7 a.m. wake w pup, take pup out , feed, get busy again.  into crate   715 - 745 my shower time, breakfast, get ready  745, walk with pup and teen to school, Get busy, then play, training etc.  11 a.m. off to exercise class, pup in crate with me  1230 class done, pup out of crate, Get Busy, short walk, fed while there,   1245 back to crate for drive to clients  1 pm - 4 pm with clients, pup will probably go on a walk with us, get busy and play some, and crate some,  4 pm in crate for ride home  4:30 get busy, then dinner time, play time and training  530 back in crate for me to prepare dinner  630 - 930 pm out of crate  get busy, play walk and train  10 pm bedtime, back in crate  overnight , out for get busy  overnight, out for get busy  Off on weekends,   get busy, breakfast, some trainin  and walk before church  10 a.m. to church with pup in a crate,  After church, out of crate for some exercise and training before back in, for 25 mile drive home  1 pm lunchtime  Flexible on weekends"
1237, ,0,0,,,,,06/14/11,"I work a 40 hour week, but Anna (15) will be helping to raise the pup.  She is on summer vacation until the end of August.  We also have a daughter in college who will be living at home and commuting to MD this fall and will be available to help us.  Our weekends are typical, home some, out some and away some weekends also.  My workday schedule is not flexible, but my husbands is as is my college daughter.  My husband is having hip surgery on June 23 and will not be able to help as much at first but Anna and I signed up as the main raisers.      We go away some weekends but not a lot.  We will be on vacation July 30 - August 6 of this summer.      We had a lab for 12 years.  He would not have made it through Guiding Eyes.  Very, extremely active.  We tried dog training school, and working with him to great lengths.  We would love to have a calmer dog, but we will work diligently with any dog we are given."
1238, ,0,0,,,,,06/14/11,"school year:  6:00 - wake up  6:00 - 6:15 - brush teeth, get dressed  6:15 - 6:30 - eat breakfast  6:30 - leave for the bus to school  6:30- 4:00 - not home, to and from school  4:00 and on i am usually home all night.  **this can change when i play sports as i have a longer day and come home later then i normally would  **during summer i will have lots more time to devote to the pup and meet its many needs! :)"
1239, ,0,0,,,,,06/14/11,"Our family has three children under the age of (soon to be) 10, two parents, two fish and a cat.  The cat is very good with dogs and teaches them who is boss immediately.  :)  We homeschool so we are home for a large portion of the day.  We do go to classes at a local Adventist school for music (M,W) and PE (T, Th).  These classes (last year) kept us from the house for a minimum of 1 hour to a max of 2 1/2 hours at a time.  This school is 12 minutes away from our house and it is possible that since it is a private school the pup may be allowed to go with us at times. Another time we would be away from the pup would be for church on Saturday.  That could be anywhere from 3-4 hours.  However, once again the pup may be allowed to come with us OR we can go home and check on the pup as well so it's time ""alone time"" wouldn't be past it's ""age allowance"".  This is at the same location as the school.  We also take my FIL out shopping or to Dr. appts.  Once again the pup might be able to come with us or we would make sure that the pup is only in the crate for the allotted amount of time.  My husband does a lot of traveling, but when he is home he also could come and take care of the pup if we are away from home past the allotted time allowed in the crate.  His work is 20 minutes from our house.  We do try to go on trips with my husband (for work) once ina  while.  This shouldn't be a problem though with ""puppy sitting"".  We can plan accordingly.  We have a fenced in back yard (pool is in a separate area fenced off from the kids/house) and a nice neighborhood with sidewalks and plenty of nice neighbors and various dogs to get to know.  The only other thing I can think of is going to NY to visit my parents.  Once again any dog could come with us, but since we are going to be ""puppy sitters"" this should not come into play.  We have not used the animal hospital listed as of yet.  We are planning on taking our cat the end of June/beginning of July and this vet was highly reccomended from our neighbor."
1241,Primary,0,23442,,6FF11,Felicia,16403,06/12/11,"Our family consists of two parents and two teenagers, one girl and one boy. We live in a two story house in the woods on the Potomac River, approximately a quater of a mile off the main road. We have an open yard as well as a fenced in side yard. We have no visible neighbors. A lot of our neighbors walk and we live in a very 'walkable' neighborhood will little traffic. There are no sidewalks in the immediate neighborhood, but there are sidewalks within two blocks. When the puppy is prepared and mature, we can introduce him/her to many new circumstances. Our family does not own any pets or animals. During the summer, unless our family is on a long distance vacation, there is usually at least one person home. This summer, I do not have long term vacation plans, and will remain here. A typical day during the summer is very flexible. I wake up around 8, eat breakfast, go for a run and do chores. When school resumes a typical day would be as follows. My father drives my brother and I to school on his way to work. We wake up at 6 and leave the house at 7. Prior to leaving to school, I would be able to play with, train, take the puppy to GB and feed/him or her. My mom, Kim, usually works at home the majority of the day and would be able to watch the puppy while I am at school. I am actively involved with the school, participating in school sports and musicals. I have soccer practice and rehearsal almost everyday after school until my mom comes to pick me up. Once home, our family does homework, works and eats a family dinner together. My brother and I then go to bed. Weekends are generally free, with the occasional soccer game. Our whole family is excited and open to welcoming a puppy into our family and will be able to adapt our schedule to meet the puppy's needs and expose him/her to various situations and environments once ready and mature."
1244, ,0,0,,,,,06/10/11,"Currently, I am retired.  The only commitments I currently have scheduled are two, one hour work-out appointments early in the morning (M and F) 1.5 hour with travel included, babysitting from 8:30-2:30 one day a week regularly, at times twice a week (right next door to my house and able to walk home to care for pup as needed), church on Sunday morning (8-11:30 including travel time).  I am scheduled for a vacation July 12-23; and August 10-20.  I have a two day retreat Sept. 2 and 3rd.  For the remainder of the year, a firm commitment is the first Saturday of every month (8a.m. - 1:30 p.m. including travel time).  I live alone.  I don't have a set schedule (rising, work etc), but a lot of flexibility. I am very active and stay busy but as for set/firm commitments, the ones above are the ones cast in concrete.  I live in an old house so unless the pup sets fire to it, there isn't too much I am worried about as far as fuss-factor.  I have a fenced back yard. I am toying with the idea of going back to work; aiming for part time work but have not seriously undertaken this."
1245, ,0,0,,,,,06/10/11,"I work full time but my office is only seven blocks from my apartment so I often go home for lunch and return home before going out for the evening (if I have an engagement). I can work flexibly and usually work from home once or twice a month. My normal working hours are 9-5:30 but on occasion I need to go to work early/ stay late. I usually get up between 5:45 and 6:00 am as I like to work out and relax before starting my work day. My partner also works very close to the apartment and is able to come home during lunches/directly after work as well. His hours are usually 8:30-6:00 but he has a degree of flexibility and is able to also work from home on occasion. We will work together to ensure one of us is going home to see the puppy in the morning and one goes in the afternoon, as well as ensuring someone goes home directly from work to be with the puppy. We live on the fifth floor of a our apartment building and have plenty of open space for playing and training. We plan on getting a gate to block of the kitchen and other smaller areas of the house to help create safe zones for the puppy (though we will utilize the crating procedure). We are both very active and very social people but are committed to being good puppy sitters and will adjust our schedule/outings accordingly for the puppy's needs. I do travel for work on a monthly basis but am usually only gone one or two days. Martyn rarely travels and will be able to care for the pup in my absence. He will also be attending the training and has read all the course material. Our preference would be to get a mix of puppies and adolescence. Size it not an issue for us. We would appreciate the opportunity to work with both the very young pups and the year old pups."
1246, ,0,0,,,,,06/10/11,"I live alone. Wake up around 7 (later on weekends), have coffee, work at home at computer, doing housework, or cooking.  Take midday break to do neighborhood errands or walk, work at computer some more, go for afternoon exercise walk in the park (across the street- central park).  In the evenings I may go out with friends or stay home, cook dinner and watch TV.  Bed around 11.    I live in a doorman elevator building across the street from Central Park,  lots of people, children, dogs, lots of socialization opps.  On weekends I go to the neighborhood farmers market - lots of people with their dogs. I just had a back problem, so I cannot lift anything heavy or make sudden jerky moves.  I prefer to have an older dog who does not need to get busy often in the middle of the night.  I have a very large apartment with light colored carpet in my bedroom, where my computer and ""office"" is.     Many years ago I had a brilliant yellow labrador named Esther who lived me in a historical museum and greeted visitors politely. Looking forward to the privilege of meeting and working with a new labrador."
